 x0 (cm),y0 (cm),freq (GHz),"Electric field norm (V/m), Point: 2","Electric field norm (V/m), Point: 3","Electric field norm (V/m), Point: 5","Electric field norm (V/m), Point: 6","Electric field norm (V/m), Point: 7","Electric field norm (V/m), Point: 8","Electric field norm (V/m), Point: 10","Electric field norm (V/m), Point: 11","Electric field norm (V/m), Point: 12","Electric field norm (V/m), Point: 13","Electric field norm (V/m), Point: 14","Electric field norm (V/m), Point: 15"
1.1,1.1,16.5,1.456530376,3.233467119,0.757247554,2.621225729,3.825801871,3.084626103,7.21E-04,5.49E-04,6.20E-04,6.29E-04,1.51522691,2.258077166
1.1,1.1,16.6,1.552216653,3.231019729,0.799731033,2.610702188,4.449520525,3.322016452,7.36E-04,5.55E-04,6.30E-04,6.40E-04,2.336976646,2.93439991
1.1,1.1,16.7,1.33658239,3.122065989,0.97128917,2.79207126,4.641553139,3.337137588,7.52E-04,5.66E-04,6.39E-04,6.50E-04,2.168529276,3.75018821
1.1,1.1,16.8,0.938521645,3.144765909,1.1199607,3.006231445,5.980099356,4.708439009,7.66E-04,5.77E-04,6.50E-04,6.59E-04,2.310012134,4.144187269
1.1,1.1,16.9,0.730897551,3.660633032,1.07211634,3.086302309,6.347684075,5.571793614,7.73E-04,5.90E-04,6.62E-04,6.73E-04,1.665346342,4.82942949
1.1,1.1,17,1.101882327,2.944647964,1.137920797,3.224457732,5.796885781,6.418335695,7.84E-04,6.02E-04,6.72E-04,6.86E-04,2.39105835,5.019290729
1.1,1.1,17.1,1.348321465,2.574577537,1.126173005,3.196054472,5.722747439,6.420754667,7.97E-04,6.11E-04,6.82E-04,6.96E-04,1.654620149,4.790505637
1.1,1.1,17.2,1.346906766,2.38571139,0.968978513,2.978712359,4.368969486,5.786999636,8.08E-04,6.16E-04,6.95E-04,7.07E-04,1.705721461,4.740150907
1.1,1.1,17.3,1.243857267,2.529901458,1.012913075,3.00493415,2.582566229,4.926170844,8.19E-04,6.22E-04,7.12E-04,7.23E-04,2.671360929,5.026069837
1.1,1.1,17.4,1.507964142,2.6633596,1.085063378,3.139141873,2.48214703,4.294977627,8.37E-04,6.31E-04,7.26E-04,7.33E-04,3.792610455,4.957706155
1.1,1.1,17.5,2.075920098,2.903653472,1.03351398,2.501220633,1.960962302,3.212840313,8.54E-04,6.43E-04,7.33E-04,7.37E-04,5.207757518,5.395714971
1.1,1.1,17.6,2.419993022,2.89031992,1.142423515,2.511801357,1.384481261,3.983406828,8.68E-04,6.54E-04,7.33E-04,7.42E-04,4.937860793,5.122658077
1.1,1.1,17.7,2.499849588,2.844525251,1.107732438,2.542493629,1.767431648,4.367893204,8.80E-04,6.63E-04,7.49E-04,7.56E-04,3.770588745,4.361294259
1.1,1.1,17.8,2.423653851,2.732146212,1.112356489,2.518259476,3.33411127,4.94948053,8.92E-04,6.72E-04,7.63E-04,7.68E-04,2.303968087,4.025391269
1.1,1.1,17.9,2.501593762,2.780283866,0.88928571,2.134346064,4.314455047,4.69154437,9.04E-04,6.85E-04,7.79E-04,7.73E-04,2.008387625,4.664716935
1.1,1.1,18,2.14273756,3.156667757,0.513908304,2.151790866,4.511841036,5.108990809,9.19E-04,6.97E-04,7.89E-04,7.86E-04,2.95848504,5.121784507
1.1,1.1,18.1,1.626569467,3.258376786,0.696923602,2.108512437,4.338397399,5.194315458,9.39E-04,7.05E-04,7.96E-04,8.07E-04,3.132597028,5.257467845
1.1,1.1,18.2,1.270145344,3.411780504,0.771416111,2.059854299,3.916139247,5.492155056,9.52E-04,7.15E-04,8.11E-04,8.23E-04,3.342204429,5.558706125
1.1,1.1,18.3,1.348254409,3.745260653,0.889344398,2.2407767,3.200464132,5.499847289,9.62E-04,7.27E-04,8.21E-04,8.38E-04,3.619526497,5.58355192
1.1,1.1,18.4,1.718760524,3.885815114,0.8465683,2.198108647,2.475330018,4.813790146,9.76E-04,7.41E-04,8.34E-04,8.48E-04,3.475058692,4.719346974
1.1,1.1,18.5,1.825912641,3.644721207,0.846372767,2.314203949,2.998134545,3.921027,9.93E-04,7.53E-04,8.48E-04,8.59E-04,2.85681731,3.955900602
1.1,1.1,18.6,1.72819686,3.454370844,0.852877051,2.405180071,2.982673263,3.62614453,0.001008711,7.62E-04,8.64E-04,8.68E-04,3.017081245,3.099548525
1.1,1.1,18.7,1.657537177,3.247237501,0.817065255,2.540902794,2.738624869,3.267647337,0.001023128,7.74E-04,8.78E-04,8.81E-04,3.251332623,2.792393113
1.1,1.1,18.8,1.58707945,3.144637635,0.687681253,2.59605594,2.419317052,2.964682958,0.001038162,7.86E-04,8.92E-04,8.96E-04,3.35601874,2.681433813
1.1,1.1,18.9,1.550562719,3.039870353,0.514600821,2.50621227,2.591290021,2.943723115,0.001053867,7.99E-04,9.06E-04,9.10E-04,3.049802965,2.306461138
1.1,1.1,19,1.528269047,2.933181785,0.45360672,2.407142857,2.580060005,2.910051119,0.001068373,8.13E-04,9.20E-04,9.24E-04,2.478207141,1.940585526
1.1,1.1,19.1,1.472987751,2.817040872,0.461747314,2.134866896,2.400321919,2.824784396,0.001083261,8.24E-04,9.33E-04,9.39E-04,2.312038861,2.133034432
1.1,1.1,19.2,1.474978068,2.721288046,0.561202294,1.870732916,2.392086249,2.744698692,0.001102117,8.33E-04,9.46E-04,9.54E-04,2.645594696,2.46477239
1.1,1.1,19.3,1.469267557,2.649353073,0.664651233,1.580158008,2.410987589,2.662779139,0.001120872,8.45E-04,9.58E-04,9.63E-04,2.474516743,2.368712894
1.1,1.1,19.4,1.506717084,2.570749569,0.758248745,1.338180836,2.727430489,2.473578844,0.001135533,8.57E-04,9.70E-04,9.76E-04,2.234101654,2.387247637
1.1,1.1,19.5,1.561753442,2.471842041,0.822451405,1.213696732,2.509365937,2.358426606,0.001153101,8.72E-04,9.85E-04,9.92E-04,2.259113291,2.313965149
1.1,1.1,19.6,1.529629317,2.372334113,0.844416366,1.222009212,2.293986431,2.426870302,0.001173124,8.82E-04,0.00100226,0.001003224,2.232840523,2.161543849
1.1,1.1,19.7,1.52957286,2.277163714,0.738978704,1.214936343,2.293419147,2.426445965,0.001189753,8.94E-04,0.001015885,0.001019208,2.229955345,2.234032361
1.1,1.1,19.8,1.509371466,2.130799748,0.677278447,1.13132853,2.21981262,2.258240469,0.001205865,9.10E-04,0.001028567,0.001030998,2.173529138,2.139616277
1.1,1.1,19.9,1.482899075,2.03433072,0.723173642,1.034918979,2.170632272,2.182006194,0.001222394,9.24E-04,0.001042047,0.001044743,2.18929604,1.889328918
1.1,1.1,20,1.454083249,1.988190289,0.839389212,0.893698609,2.094790255,2.203271454,0.001240716,9.35E-04,0.001058471,0.001061965,2.21360171,1.772322872
1.1,1.1,20.1,1.38528438,1.911909359,0.928588794,0.785028146,2.010797829,2.225761592,0.001258059,9.44E-04,0.001073418,0.001079243,2.270480986,1.941127579
1.1,1.1,20.2,1.321901521,1.742145953,1.040959827,0.727956385,2.019680344,2.263644165,0.001276063,9.60E-04,0.00109004,0.001097705,2.147339147,1.846049272
1.1,1.1,20.3,1.352499125,1.693438009,1.130683834,0.726049677,1.789877987,2.045018141,0.001297896,9.72E-04,0.001102988,0.001108866,1.739378767,1.772009929
1.1,1.1,20.4,1.402794833,1.758459946,1.165129425,0.734296395,1.591795358,1.979214874,0.001317834,9.87E-04,0.0011168,0.001124101,1.751912989,1.560660836
1.1,1.1,20.5,1.474345904,1.753921779,1.177359083,0.67220183,1.406725346,1.829327919,0.00133037,0.001002938,0.001131196,0.001142518,1.585928727,1.471871857
1.1,1.1,20.6,1.598550822,1.731997517,1.246754792,0.611702617,1.367647875,1.6338632,0.001348358,0.001019961,0.001143272,0.001158172,1.566883075,1.388572107
1.1,1.1,20.7,1.670278963,1.759608024,1.298060889,0.638667265,1.640102962,1.373596792,0.001368938,0.001034498,0.001154753,0.001172458,1.48179292,1.630645748
1.1,1.1,20.8,1.707529356,1.730051976,1.347009926,0.639831554,1.586031974,1.688893123,0.001385751,0.001047305,0.001177658,0.001190705,1.484446768,1.791964341
1.1,1.1,20.9,1.701427697,1.660028844,1.413777325,0.695651146,1.504402235,1.78434207,0.001401203,0.001062278,0.001196097,0.001206951,1.443367534,1.802532268
1.1,1.1,21,1.69008114,1.518043224,1.476659525,0.825615202,1.486567964,1.750726376,0.001414119,0.001078047,0.001214084,0.001213613,1.440804209,1.75596228
1.1,1.1,21.1,1.619684946,1.544561444,1.468159981,0.794438434,1.527121466,2.016462795,0.00142555,0.001093946,0.001233901,0.001225238,1.391053976,1.942263749
1.1,1.1,21.2,1.503474019,1.517900219,1.514058994,0.760628725,1.524209016,2.292019263,0.001447111,0.001101629,0.001246626,0.001249225,1.289820169,2.162505185
1.1,1.1,21.3,1.410025555,1.490582739,1.577205961,0.772585618,1.535407998,2.392929962,0.001468509,0.001116085,0.001261964,0.001267981,1.356720515,2.313070573
1.1,1.1,21.4,1.323601671,1.419949187,1.624629467,0.764258198,1.592480221,2.395203309,0.001493658,0.001132133,0.00127862,0.001285175,1.56777421,2.315114863
1.1,1.1,21.5,1.246492644,1.374204926,1.706485509,0.817350301,1.578741005,2.310448639,0.001516924,0.001147294,0.00129603,0.001302184,1.63957026,2.262591267
1.1,1.1,21.6,1.137260574,1.410828504,1.790161741,0.910791313,1.535914185,2.232127969,0.001535101,0.001158607,0.001311583,0.001319518,1.779542301,2.056084145
1.1,1.1,21.7,0.794800347,1.982145901,1.847146979,1.019558559,1.045761568,2.383510876,0.001555747,0.00117499,0.001326407,0.001336596,1.930291249,1.558556527
1.1,1.1,21.8,2.997262796,4.708703729,2.252289225,1.311504708,3.701894128,1.587123437,0.001576243,0.001191885,0.001345754,0.001352446,1.861491329,1.477754218
1.1,1.1,21.9,1.876997456,2.167653586,2.166983156,1.166195345,2.389311418,1.118048242,0.001595645,0.001205962,0.001368236,0.001370847,1.84147748,1.322551642
1.1,1.1,22,1.72719656,1.970900514,2.022620807,0.986424963,2.107120574,1.115687005,0.001619968,0.001218607,0.001389387,0.001388085,1.594596961,1.193478505
1.1,1.1,22.1,1.688556515,1.882605979,1.704494693,0.624473315,2.0448471,1.342047388,0.001648002,0.001231267,0.001412731,0.00140715,1.653884649,1.610362517
1.1,1.1,22.2,1.716554645,1.911601152,1.215799482,0.51177935,1.987788644,1.372326094,0.001666826,0.001246733,0.001427549,0.001425327,2.128068614,1.450340042
1.1,1.1,22.3,1.875122058,1.985749113,0.998088583,2.787514078,1.782517132,1.541798322,0.001690254,0.001278415,0.001443046,0.001449751,6.190152632,0.767545379
1.1,1.1,22.4,2.555842377,2.506587429,2.210113405,2.266214274,2.15277185,1.488015685,0.001711445,0.001292819,0.001462684,0.001468032,4.578814416,1.78883893
1.1,1.1,22.5,2.350053082,2.796473546,1.393525577,1.013386195,2.524436799,1.352595919,0.001729711,0.001306548,0.001479464,0.001483906,2.565543642,1.694961956
1.1,1.1,22.6,2.762448594,3.573021681,1.001390397,0.682090398,2.865885146,1.21663809,0.001750802,0.001322507,0.001496674,0.001502016,2.122361407,1.686277785
1.1,1.1,22.7,4.122180317,6.010345641,0.741147888,0.613840526,4.005570735,1.640875803,0.001775294,0.001337385,0.00151489,0.001521538,2.068350775,1.575288944
1.1,1.1,22.8,5.432587579,10.2761966,0.644151401,0.233670562,5.650304113,4.060920497,0.001798763,0.001353271,0.001532089,0.001532922,2.310324616,1.494254018
1.1,1.1,22.9,0.906142752,2.776298005,0.452225104,0.635700461,2.344676361,2.016921215,0.001817966,0.001373182,0.001554098,0.001554725,2.28536907,1.032787976
1.1,1.1,23,1.342310803,2.126774687,0.398831418,0.719847426,2.222926322,1.019810238,0.001842813,0.001394606,0.001573656,0.001575755,2.040330452,0.546507766
1.1,1.1,23.1,2.340742207,2.686223114,0.437471777,0.69060466,1.493876635,0.822728457,0.001865935,0.001408025,0.001591884,0.001591326,1.708885254,0.959377548
1.1,1.1,23.2,4.244235915,5.448222574,1.026029351,0.411329656,2.556525176,1.744780152,0.00188714,0.001420479,0.001610706,0.001609309,3.830513556,2.685296855
1.1,1.1,23.3,2.68942585,3.944662458,1.38538522,0.572851281,3.771016695,2.474470058,0.001906287,0.001438461,0.00163253,0.00163408,4.004523578,2.750482636
1.1,1.1,23.4,2.802110899,3.708057875,1.489458134,0.68837532,4.108729312,3.079030788,0.001929051,0.00145224,0.001653615,0.001657124,4.003748655,2.831769916
1.1,1.1,23.5,4.352056305,4.718894463,1.556927442,0.771697118,4.54442622,4.317835243,0.001950405,0.001470514,0.001675,0.001680428,4.471738448,3.172390049
1.1,1.1,23.6,5.389621951,5.144387555,1.477301807,0.808316498,4.251729393,4.868779334,0.001968443,0.001489708,0.001697846,0.001699889,5.216886829,3.911472622
1.1,1.1,23.7,5.321063815,4.603290826,1.616562158,0.825999167,4.403034962,5.05327536,0.002000063,0.001511165,0.001716406,0.001718064,5.903654844,4.892686188
1.1,1.1,23.8,5.181897664,3.968185025,1.778418721,0.892382192,4.894209515,5.786104984,0.002027094,0.001529931,0.001734447,0.001740164,5.675336404,5.47652145
1.1,1.1,23.9,4.866104029,3.205481882,1.709812492,0.904114308,5.018600709,6.307806566,0.002042766,0.001550151,0.001757643,0.001756253,4.878863413,5.316604576
1.1,1.1,24,4.497332885,2.558398418,1.631039157,0.877752599,4.747450314,6.303421321,0.002064207,0.001567951,0.001779506,0.001777325,4.503572515,5.272343877
1.1,1.1,24.1,4.216538184,2.11367777,1.599424907,0.855290256,4.423353063,5.99875212,0.002090812,0.001578167,0.001803899,0.001801029,4.193518913,5.128521845
1.1,1.1,24.2,4.00829695,1.7804977,1.659491868,0.83507236,3.848564975,5.118314367,0.00211928,0.001599927,0.001821809,0.001820923,3.805607713,4.724649141
1.1,1.1,24.3,3.863674641,1.544094247,1.873169252,0.838823484,2.680705699,3.358534952,0.002149066,0.00162496,0.001841059,0.001841734,3.493846561,4.295726265
1.1,1.1,24.4,3.797157232,1.377161398,2.193690761,0.870304587,1.117583721,1.891360502,0.002170318,0.001647074,0.001859652,0.001867978,2.86898199,3.462390773
1.1,1.1,24.5,3.750141188,1.239038206,2.51467542,0.906868509,0.345022726,3.085878049,0.002195344,0.00166815,0.00188448,0.001891127,2.206193516,2.505646146
1.1,1.1,24.6,3.672767033,1.096874582,2.790818442,0.927573483,0.839129137,4.051094621,0.002222501,0.00168326,0.001901047,0.001905578,1.381139272,1.819237902
1.1,1.1,24.7,3.566240345,0.981466718,3.038106988,0.927336691,1.09554564,4.23788759,0.002249446,0.001699083,0.001924213,0.001925004,0.664357959,2.453791032
1.1,1.1,24.8,3.45054152,0.900798376,3.255953614,0.901332653,1.176480942,4.234249579,0.002275293,0.001715187,0.001955006,0.001940173,0.501488846,3.042317222
1.1,1.1,24.9,3.310706868,0.800167747,3.377553712,0.843544722,1.006424546,4.025642751,0.002301733,0.001736289,0.001976057,0.001967172,0.681406435,3.380772181
1.1,1.1,25,3.155362387,0.705565414,3.280520612,0.757430503,0.865405368,3.808503485,0.002327702,0.001756483,0.001999247,0.001991523,0.787459554,3.484539236
1.1,1.1,25.1,3.016479839,0.623397441,2.938355293,0.686476855,0.736093985,3.60568426,0.002353843,0.001774035,0.002019687,0.002016946,0.826178221,3.472789638
1.1,1.1,25.2,2.925158756,0.583330608,2.51003831,0.663889355,0.690367255,3.477960811,0.002383753,0.001792602,0.002037821,0.002041203,0.777057819,3.383373944
1.1,1.1,25.3,2.871165314,0.569658294,2.151064873,0.678367052,0.625540453,3.337587933,0.002415647,0.001821295,0.00206403,0.002059753,0.666202139,3.245613652
1.1,1.1,25.4,2.828208221,0.543516153,1.90550712,0.702992363,0.614115433,3.147511327,0.002441591,0.001843088,0.002089269,0.00208434,0.715375535,3.109617547
1.1,1.1,25.5,2.799198368,0.536521613,1.749831434,0.725481559,0.554326878,2.929853021,0.002467298,0.00186036,0.002111891,0.002109229,0.693025628,2.985010186
1.1,1.1,25.6,2.772795734,0.522151673,1.654350424,0.743610137,0.443885112,2.7097559,0.002496083,0.001877755,0.002136827,0.002132799,0.65739293,2.866298232
1.1,1.1,25.7,2.749982369,0.510653355,1.595873597,0.761245742,0.4387776,2.521739465,0.002528208,0.001904307,0.002164018,0.002155048,0.68503759,2.865458626
1.1,1.1,25.8,2.734301063,0.517315792,1.560637574,0.779180724,0.473256461,2.460195929,0.002552923,0.001925515,0.002184115,0.002179161,0.655531593,2.799945883
1.1,1.1,25.9,2.719095125,0.515910984,1.538785106,0.793363075,0.526509919,2.537846648,0.002580502,0.001946704,0.002207245,0.002203108,0.546384582,2.626685755
1.1,1.1,26,2.706179422,0.516830972,1.524639512,0.804659325,0.521664019,2.560024912,0.00260817,0.001967401,0.002228017,0.002227284,0.489070879,2.525052529
1.1,1.1,26.1,2.697543091,0.535067218,1.515003286,0.816346766,0.503346918,2.540633721,0.00263199,0.001986934,0.002246291,0.002251228,0.55124944,2.48937749
1.1,1.1,26.2,2.687388388,0.536915546,1.508451983,0.828856766,0.538365403,2.52494804,0.002662289,0.002009931,0.002274081,0.002275196,0.512109663,2.451095073
1.1,1.1,26.3,2.677398841,0.528078519,1.503279101,0.840597621,0.553724534,2.502159063,0.00269381,0.002032814,0.002300355,0.002299654,0.430782498,2.405568112
1.1,1.1,26.4,2.671085688,0.533131927,1.498969085,0.855298081,0.574368085,2.47699472,0.002719081,0.002053831,0.002325977,0.002335354,0.511358174,2.372697536
1.1,1.1,26.5,2.667190061,0.554535076,1.494582722,0.86734164,0.634803915,2.474088407,0.002749581,0.002073598,0.002351998,0.002360717,0.554274533,2.393512686
1.1,1.1,26.6,2.661269605,0.560329457,1.49009883,0.878618894,0.618725854,2.47450014,0.002782123,0.002096057,0.002377714,0.00237981,0.514803104,2.385607849
1.1,1.1,26.7,2.655118585,0.561117477,1.485852186,0.892873579,0.581219919,2.449117357,0.002812996,0.002119366,0.002400977,0.002405929,0.496817221,2.366230363
1.1,1.1,26.8,2.649787234,0.564530822,1.481302837,0.907399597,0.573681205,2.426091931,0.002839933,0.002145037,0.002424268,0.002428141,0.465967196,2.346043266
1.1,1.1,26.9,2.644857085,0.571362946,1.476376774,0.921264396,0.60726009,2.406620196,0.002867615,0.002170551,0.002450847,0.002454618,0.476087819,2.325077871
1.1,1.1,27,2.640466579,0.582810387,1.470978066,0.936238288,0.638405267,2.395019621,0.002896083,0.002189554,0.002478698,0.002480926,0.513206048,2.311848057
1.1,1.1,27.1,2.634972024,0.592762184,1.465142905,0.951587042,0.671898333,2.386415504,0.002927507,0.002212575,0.002506792,0.002507666,0.541413197,2.309087061
1.1,1.1,27.2,2.6285124,0.600597421,1.458900698,0.966884992,0.687377161,2.379035738,0.002957039,0.002234663,0.002535727,0.002534112,0.539687453,2.298889754
1.1,1.1,27.3,2.620939428,0.607125086,1.452253911,0.983284257,0.658973768,2.362193293,0.002987528,0.00225917,0.002560082,0.002561662,0.568569539,2.287819749
1.1,1.1,27.4,2.612858372,0.616670569,1.445048055,0.999591567,0.67030477,2.342274735,0.003013578,0.002283472,0.002587556,0.002590844,0.590569975,2.277094052
1.1,1.1,27.5,2.603084982,0.623099166,1.437212548,1.015887405,0.712665355,2.325201458,0.003038717,0.002304102,0.00261344,0.002620168,0.592955156,2.256765296
1.1,1.1,27.6,2.591786717,0.625771549,1.42883425,1.033326997,0.729686006,2.330654633,0.003077832,0.00232472,0.002638889,0.002645567,0.577355446,2.200261217
1.1,1.1,27.7,2.580242125,0.634898081,1.419730452,1.050652522,0.697583939,2.255292961,0.003113647,0.002351919,0.002664785,0.00267296,0.596221527,2.214134456
1.1,1.1,27.8,2.567321182,0.644331877,1.410177506,1.068704079,0.704097805,2.197783651,0.003149061,0.002379942,0.002691564,0.002700124,0.577361551,2.157043382
1.1,1.1,27.9,2.552854871,0.652185262,1.399955008,1.086914048,0.708398232,2.105818246,0.003182396,0.002405813,0.002720867,0.002726142,0.577525832,2.070071659
1.1,1.1,28,2.53675379,0.657702849,1.389087977,1.105589043,0.712803172,2.017306506,0.00321663,0.002434949,0.002748638,0.002757175,0.58439863,1.98369893
1.1,1.1,28.1,2.520349764,0.669587009,1.377688664,1.124742484,0.806048341,2.194920209,0.003250823,0.002454669,0.002775475,0.002783966,0.64761089,2.129984689
1.1,1.1,28.2,2.50240833,0.679954163,1.365462628,1.144283995,0.842391312,2.407328975,0.003284002,0.002476854,0.002805838,0.002814376,0.696295416,2.324979117
1.1,1.1,28.3,2.482998051,0.68826074,1.352494421,1.16404949,0.856929592,2.455018189,0.003318743,0.002495368,0.002835773,0.002840786,0.694852173,2.368472386
1.1,1.1,28.4,2.462024786,0.693412837,1.338905972,1.183474844,0.803326539,2.443743488,0.003351676,0.002512668,0.002858315,0.00285941,0.666703184,2.360973747
1.1,1.1,28.5,2.440898502,0.705061393,1.324698598,1.203300264,0.819305131,2.428369776,0.003384784,0.00254923,0.002880625,0.002888205,0.667133151,2.342569992
1.1,1.1,28.6,2.418680856,0.715857294,1.309834476,1.223360363,0.819829196,2.408758299,0.003418264,0.002578809,0.002909542,0.002919229,0.697565427,2.329002125
1.1,1.1,28.7,2.395896614,0.728798247,1.294389534,1.244442521,0.815269328,2.388516907,0.003453309,0.002604173,0.002939631,0.002946098,0.727741381,2.317128947
1.1,1.1,28.8,2.372271783,0.741093915,1.278423059,1.265579241,0.833857707,2.370330073,0.003492635,0.002632737,0.002970799,0.002978596,0.7047782,2.298389236
1.1,1.1,28.9,2.347113379,0.746507835,1.261831285,1.287061582,0.855269998,2.35447729,0.003532203,0.002657752,0.003001925,0.003005023,0.701247467,2.279633705
1.1,1.1,29,2.321036085,0.749287308,1.244740881,1.309202255,0.85089107,2.336818603,0.003574768,0.002680073,0.003034475,0.003032404,0.712040034,2.263472609
1.1,1.1,29.1,2.293886844,0.748791236,1.227194038,1.331484702,0.847011449,2.317856468,0.003603213,0.002708709,0.003068867,0.003067361,0.721778568,2.246636613
1.1,1.1,29.2,2.268029372,0.760433955,1.209213241,1.353778732,0.850577962,2.298839981,0.003639049,0.002738156,0.003101466,0.003097651,0.737440492,2.229252426
1.1,1.1,29.3,2.241084566,0.766258151,1.190777313,1.376023351,0.8589014,2.279212453,0.003671344,0.002765018,0.003114744,0.003127938,0.742822467,2.211757255
1.1,1.1,29.4,2.214776487,0.779274297,1.172026123,1.399012827,0.883444239,2.261037724,0.003704874,0.002796004,0.003141191,0.0031606,0.748061623,2.192311057
1.1,1.1,29.5,2.187842583,0.78796913,1.153061323,1.423531401,0.875510778,2.242040578,0.003742716,0.00282001,0.003177943,0.003187603,0.757265692,2.1747647
1.1,1.1,29.6,2.160714192,0.796832102,1.133634739,1.448443759,0.870876896,2.218464329,0.003773408,0.002843759,0.003215963,0.003218847,0.753521084,2.153437944
1.1,1.1,29.7,2.133774298,0.808662777,1.113857694,1.471532068,0.90553104,2.198341385,0.003805629,0.002874224,0.003244684,0.003254247,0.754375976,2.133101894
1.1,1.1,29.8,2.106919721,0.821446427,1.093948491,1.494863233,0.934062476,2.181501682,0.003839755,0.002905288,0.003272776,0.003286573,0.745677011,2.10986842
1.1,1.1,29.9,2.080163797,0.833822471,1.07382957,1.518847136,0.918394799,2.157505073,0.003878802,0.0029319,0.003301944,0.00331701,0.755028809,2.086958818
1.1,1.1,30,2.053008796,0.842659491,1.05356771,1.54341033,0.902248672,2.131925903,0.003914363,0.002960317,0.003329359,0.003350409,0.778053173,2.066729541
1.2,1.2,1,0.584324364,0.533908898,0.571365571,0.596011449,0.92938336,0.475956513,6.69E-07,4.56E-07,3.09E-06,3.21E-06,0.956800601,0.475148103
1.2,1.2,1.1,0.583341908,0.430136484,0.567864897,0.468013389,0.700115356,0.566861304,8.75E-07,6.01E-07,2.72E-06,2.77E-06,0.682441592,0.572731594
1.2,1.2,1.2,0.561795776,0.433765049,0.551108902,0.374645473,0.568176689,0.60521897,9.79E-07,5.82E-07,2.38E-06,2.39E-06,0.444326008,0.643802259
1.2,1.2,1.3,0.528860181,0.509404506,0.511883727,0.39844127,0.553977983,0.591326358,1.13E-06,6.06E-07,2.33E-06,2.38E-06,0.483732029,0.627816407
1.2,1.2,1.4,0.488035554,0.62250792,0.468440395,0.534294397,0.590068339,0.550027599,1.30E-06,6.90E-07,2.29E-06,2.47E-06,0.650485544,0.532920298
1.2,1.2,1.5,0.451070569,0.772162707,0.463095131,0.683742325,0.617659696,0.480205137,1.47E-06,7.70E-07,2.16E-06,2.48E-06,0.712819605,0.430681244
1.2,1.2,1.6,0.468810849,0.862533574,0.502496025,0.747897644,0.47991114,0.539445531,1.98E-06,1.30E-06,2.10E-06,2.60E-06,0.526106555,0.534216389
1.2,1.2,1.7,0.496578411,0.835679633,0.527441345,0.715114615,0.345880749,0.68609275,2.87E-06,2.13E-06,2.40E-06,3.06E-06,0.255773862,0.71727128
1.2,1.2,1.8,0.511352286,0.83259907,0.547341781,0.737417658,0.62489268,0.753993781,3.63E-06,2.71E-06,2.80E-06,3.55E-06,0.587791019,0.794263508
1.2,1.2,1.9,0.562108108,0.934209236,0.612925169,0.86802846,0.990204714,0.685687114,4.22E-06,3.02E-06,3.10E-06,3.80E-06,1.014226169,0.709971995
1.2,1.2,2,0.62295523,0.965492218,0.674149326,0.900050629,1.092010795,0.456336998,4.62E-06,3.21E-06,3.10E-06,3.73E-06,1.133112246,0.463886401
